id,amount,loan_id,repayment_date,fully_repayed_on
74114,3600,179201,17/07/2019 21:18,17/07/2019 21:19
74117,3600,161736,17/07/2019 21:21,17/07/2019 21:21
74118,1160,186093,17/07/2019 21:23,17/07/2019 21:23
74119,100,160313,17/07/2019 21:25,17/07/2019 21:25
74121,8,164136,17/07/2019 21:37,17/07/2019 21:37
74122,600,187946,17/07/2019 21:41,17/07/2019 21:42
74123,1130,185303,17/07/2019 21:43,17/07/2019 21:43
74124,3390,186098,17/07/2019 21:50,17/07/2019 21:51
74125,12,190128,17/07/2019 21:53,17/07/2019 21:53
74127,1320,189943,17/07/2019 22:05,17/07/2019 22:05
74128,1000,189943,17/07/2019 22:06,17/07/2019 22:06
74129,2400,182352,17/07/2019 22:08,17/07/2019 22:09
74130,2400,164631,17/07/2019 22:10,17/07/2019 22:10
74131,500,169673,17/07/2019 22:13,17/07/2019 22:13
74132,1500,189532,17/07/2019 22:14,17/07/2019 22:15
74134,300,165633,17/07/2019 22:21,17/07/2019 22:22
74135,1180,170371,17/07/2019 22:23,17/07/2019 22:23
74136,1200,166473,17/07/2019 22:23,17/07/2019 22:23
74137,100,190469,17/07/2019 22:24,17/07/2019 22:24
74138,450,181699,17/07/2019 22:47,17/07/2019 22:47
74142,2400,162493,17/07/2019 22:57,17/07/2019 22:57
74145,1200,161978,17/07/2019 23:08,17/07/2019 23:08
74146,3600,162300,17/07/2019 23:08,17/07/2019 23:08
74147,20,189443,17/07/2019 23:09,17/07/2019 23:09
74148,1130,183910,17/07/2019 23:09,17/07/2019 23:09
74149,200,188732,17/07/2019 23:13,17/07/2019 23:13
74150,3600,173206,17/07/2019 23:15,17/07/2019 23:15
74152,2300,160258,17/07/2019 23:16,17/07/2019 23:16
74153,76,160258,17/07/2019 23:17,17/07/2019 23:17
74156,25,159250,17/07/2019 23:25,17/07/2019 23:25
74157,2450,160683,17/07/2019 23:34,17/07/2019 23:34
74158,1200,175200,17/07/2019 23:40,17/07/2019 23:40
74160,1130,189191,17/07/2019 23:42,17/07/2019 23:43
74161,2400,161872,17/07/2019 23:45,17/07/2019 23:45
74162,1130,190585,17/07/2019 23:46,17/07/2019 23:46
74165,1777,84159,17/07/2019 23:54,17/07/2019 23:54
74166,1,84159,17/07/2019 23:54,17/07/2019 23:54
74167,980,188950,17/07/2019 23:55,17/07/2019 23:56
74168,1800,163191,17/07/2019 23:56,17/07/2019 23:56
74172,1695,189775,18/07/2019 0:05,18/07/2019 0:05
74176,1225,160730,18/07/2019 0:12,18/07/2019 0:13
74177,20,190597,18/07/2019 0:13,18/07/2019 0:13
74179,1155,182993,18/07/2019 0:14,18/07/2019 0:14
74180,2260,185335,18/07/2019 0:20,18/07/2019 0:20
74181,350,171809,18/07/2019 0:29,18/07/2019 0:29
74183,1000,150727,18/07/2019 0:39,18/07/2019 0:39
74184,53,179213,18/07/2019 0:40,18/07/2019 0:40
74185,1130,187269,18/07/2019 0:44,18/07/2019 0:45
74187,200,155891,18/07/2019 1:03,18/07/2019 1:03
74188,1800,182644,18/07/2019 1:03,18/07/2019 1:03
74189,5,165121,18/07/2019 1:04,18/07/2019 1:04
74191,60,182644,18/07/2019 1:06,18/07/2019 1:06
74192,50,179347,18/07/2019 1:07,18/07/2019 1:07
74193,160,170748,18/07/2019 1:12,18/07/2019 1:12
74194,1309,165121,18/07/2019 1:16,18/07/2019 1:16
74195,0,165121,18/07/2019 1:18,18/07/2019 1:18
74198,2260,185545,18/07/2019 1:22,18/07/2019 1:22
74199,200,189468,18/07/2019 1:25,18/07/2019 1:25
74203,45,186075,18/07/2019 1:42,18/07/2019 1:43
74206,1732,161563,18/07/2019 1:54,18/07/2019 1:55
74207,1,161563,18/07/2019 1:58,18/07/2019 1:58
74212,1200,166051,18/07/2019 3:11,18/07/2019 3:11
74213,10,190082,18/07/2019 3:16,18/07/2019 3:16
74215,1808,147453,18/07/2019 4:49,18/07/2019 4:50
74216,5310,170584,18/07/2019 4:54,18/07/2019 4:54
74219,1155,172476,18/07/2019 6:07,18/07/2019 6:07
74221,150,185005,18/07/2019 6:33,18/07/2019 6:33
74223,200,181685,18/07/2019 7:20,18/07/2019 7:20
74224,50,166271,18/07/2019 7:42,18/07/2019 7:42
74225,1695,187832,18/07/2019 7:46,18/07/2019 7:46
74226,1130,184939,18/07/2019 7:57,18/07/2019 7:57
74227,1180,188118,18/07/2019 7:57,18/07/2019 7:57
74230,1,169002,18/07/2019 8:22,18/07/2019 8:22
74240,1180,189416,18/07/2019 8:55,18/07/2019 8:55
74241,1155,178823,18/07/2019 8:58,18/07/2019 8:59
74243,1200,172823,18/07/2019 9:06,18/07/2019 9:07
74244,1770,188708,18/07/2019 9:14,18/07/2019 9:15
74245,35,177406,18/07/2019 9:15,18/07/2019 9:15
74247,900,162701,18/07/2019 9:17,18/07/2019 9:17
74248,1000,186805,18/07/2019 9:17,18/07/2019 9:17
74251,1554,185916,18/07/2019 9:24,18/07/2019 9:24
74252,1700,165222,18/07/2019 9:25,18/07/2019 9:27
74253,1,173429,18/07/2019 9:33,18/07/2019 9:33
74254,1,173429,18/07/2019 9:37,18/07/2019 9:37
74255,2260,185941,18/07/2019 9:42,18/07/2019 9:42
74257,1695,190218,18/07/2019 9:44,18/07/2019 9:44
74258,1130,189203,18/07/2019 9:46,18/07/2019 9:46
74261,2900,184442,18/07/2019 9:59,18/07/2019 9:59
74262,1000,152913,18/07/2019 10:01,18/07/2019 10:01
74263,600,163291,18/07/2019 10:05,18/07/2019 10:05
74264,1753,171411,18/07/2019 10:08,18/07/2019 10:08
74266,106,181980,18/07/2019 10:10,18/07/2019 10:10
74267,200,183904,18/07/2019 10:16,18/07/2019 10:16
74268,3000,162575,18/07/2019 10:25,18/07/2019 10:25
74269,3000,165502,18/07/2019 10:42,18/07/2019 10:42
74270,1800,164647,18/07/2019 10:54,18/07/2019 10:54
74271,2400,190600,18/07/2019 10:56,18/07/2019 10:56
74272,1160,189583,18/07/2019 10:56,18/07/2019 10:57
74273,1807,170368,18/07/2019 10:58,18/07/2019 10:58
74274,1,170368,18/07/2019 10:58,18/07/2019 10:58
74276,1827,149718,18/07/2019 11:03,18/07/2019 11:03
74277,2450,161149,18/07/2019 11:09,18/07/2019 11:09
74278,1800,180581,18/07/2019 11:10,18/07/2019 11:10
74279,20,183189,18/07/2019 11:12,09/07/2019 18:36
74280,1200,160169,18/07/2019 11:12,05/07/2019 1:07
74281,1130,185500,18/07/2019 11:14,18/07/2019 11:14
74282,1130,190895,18/07/2019 11:15,18/07/2019 11:15
74283,1130,185024,18/07/2019 11:15,18/07/2019 11:16
74284,2400,184980,18/07/2019 11:18,18/07/2019 11:18
74286,205,162033,18/07/2019 11:25,18/07/2019 11:25
74287,1130,185716,18/07/2019 11:26,18/07/2019 11:26
74288,1200,181025,18/07/2019 11:26,18/07/2019 11:26
74290,100,133645,18/07/2019 11:27,18/07/2019 11:29
74291,5650,186619,18/07/2019 11:32,18/07/2019 11:32
74295,720,189977,18/07/2019 11:40,18/07/2019 11:40
74296,1130,189745,18/07/2019 11:44,18/07/2019 11:44
74297,1155,156904,18/07/2019 11:48,18/07/2019 11:48
74300,370,189443,18/07/2019 11:52,18/07/2019 11:52
74301,2260,185402,18/07/2019 11:54,18/07/2019 11:54
74303,1200,190696,18/07/2019 11:54,18/07/2019 11:55
74308,1180,190938,18/07/2019 12:02,18/07/2019 12:02
74309,825,189827,18/07/2019 12:02,18/07/2019 12:02
74313,1870,167001,18/07/2019 12:04,18/07/2019 12:04
74315,400,182644,18/07/2019 12:06,18/07/2019 12:06
74318,2000,181797,18/07/2019 12:10,18/07/2019 12:10
74320,1200,169094,18/07/2019 12:13,18/07/2019 12:14
74324,700,163291,18/07/2019 12:18,18/07/2019 12:22
74325,500,154274,18/07/2019 12:19,18/07/2019 12:19
74326,1695,185921,18/07/2019 12:21,18/07/2019 12:21
74327,545,174824,18/07/2019 12:25,18/07/2019 12:25
74328,1,174824,18/07/2019 12:26,18/07/2019 12:26
74330,1130,190141,18/07/2019 12:37,18/07/2019 12:38
74331,1155,180832,18/07/2019 12:38,18/07/2019 12:38
74333,1130,190960,18/07/2019 12:53,18/07/2019 12:53
74334,1160,190918,18/07/2019 12:54,18/07/2019 12:59
74338,95,179213,18/07/2019 12:57,18/07/2019 12:57
74339,3600,177334,18/07/2019 13:05,18/07/2019 13:05
74340,2887,178592,18/07/2019 13:05,18/07/2019 13:05
74342,1,178592,18/07/2019 13:07,18/07/2019 13:07
74343,1130,187081,18/07/2019 13:11,18/07/2019 13:11
74345,2400,167662,18/07/2019 13:12,18/07/2019 13:12
74346,3600,171234,18/07/2019 13:12,18/07/2019 13:12
74349,5,188214,18/07/2019 13:17,18/07/2019 13:17
74355,1200,177753,18/07/2019 13:33,18/07/2019 13:33
74356,1695,185400,18/07/2019 13:36,18/07/2019 13:36
74357,100,190925,18/07/2019 13:37,18/07/2019 13:37
74358,50,173808,18/07/2019 13:39,18/07/2019 13:39
74359,3600,163587,18/07/2019 13:45,18/07/2019 13:45
74360,20,189734,18/07/2019 13:45,18/07/2019 13:45
74361,600,188213,18/07/2019 13:45,18/07/2019 13:45
74362,4288,159298,18/07/2019 13:51,18/07/2019 13:51
74367,2410,159843,18/07/2019 14:06,18/07/2019 14:06
74368,200,171257,18/07/2019 14:06,18/07/2019 14:07
74369,1200,173723,18/07/2019 14:08,18/07/2019 14:09
74372,1770,177011,18/07/2019 14:16,18/07/2019 14:23
74374,500,184897,18/07/2019 14:19,18/07/2019 14:19
74375,500,175049,18/07/2019 14:20,18/07/2019 14:21
74377,2950,171192,18/07/2019 14:23,18/07/2019 14:23
74382,19,173365,18/07/2019 14:32,18/07/2019 14:32
74384,3390,187336,18/07/2019 14:35,18/07/2019 14:35
74385,2400,166121,18/07/2019 14:36,18/07/2019 14:36
74386,1800,176920,18/07/2019 14:36,18/07/2019 14:36
74387,1200,191076,18/07/2019 14:38,18/07/2019 14:38
74388,3480,178013,18/07/2019 14:43,18/07/2019 14:43
74389,39,186257,18/07/2019 14:57,18/07/2019 14:57
74392,6000,168142,18/07/2019 15:03,18/07/2019 15:03
74393,1200,166597,18/07/2019 15:06,18/07/2019 15:06
74395,1180,172049,18/07/2019 15:08,18/07/2019 15:08
74396,2450,144874,18/07/2019 15:09,18/07/2019 15:09
74397,70,189641,18/07/2019 15:12,18/07/2019 15:13
74399,200,174732,18/07/2019 15:26,18/07/2019 15:26
74400,5,190128,18/07/2019 15:37,18/07/2019 15:37
74401,1155,182813,18/07/2019 15:43,18/07/2019 15:43
74403,1130,186627,18/07/2019 15:57,18/07/2019 15:58
74404,1130,189745,18/07/2019 16:10,18/07/2019 16:10
74405,1695,186657,18/07/2019 16:14,18/07/2019 16:14
74406,2400,163519,18/07/2019 16:14,18/07/2019 16:15
74407,1200,166129,18/07/2019 16:18,18/07/2019 16:18
74408,1155,169210,18/07/2019 16:21,18/07/2019 16:21
74410,1000,166927,18/07/2019 16:24,18/07/2019 16:24
74411,50,186095,18/07/2019 16:34,18/07/2019 16:34
74412,15,186095,18/07/2019 16:34,18/07/2019 16:34
74413,1130,185339,18/07/2019 16:38,18/07/2019 16:38
74415,1155,183199,18/07/2019 16:46,18/07/2019 16:46
74416,2825,185655,18/07/2019 16:52,18/07/2019 16:52
74420,1225,147284,18/07/2019 17:07,18/07/2019 17:07
74422,1260,187411,18/07/2019 17:12,18/07/2019 17:12
74423,3062,161743,18/07/2019 17:12,18/07/2019 17:12
74424,1,161743,18/07/2019 17:13,18/07/2019 17:13
74426,4506,185155,18/07/2019 17:15,18/07/2019 17:15
74428,2400,164783,18/07/2019 17:20,18/07/2019 17:20
74430,1130,186231,18/07/2019 17:29,18/07/2019 17:30
74431,1130,189604,18/07/2019 17:31,18/07/2019 17:31
74433,3465,183378,18/07/2019 17:41,18/07/2019 17:41
74434,2400,164203,18/07/2019 17:41,18/07/2019 17:41
74435,1000,185634,18/07/2019 17:44,18/07/2019 17:44
74436,695,185634,18/07/2019 17:45,18/07/2019 17:45
74437,980,191248,18/07/2019 17:45,18/07/2019 17:45
74439,980,191269,18/07/2019 17:51,18/07/2019 17:51
74440,100,182644,18/07/2019 17:51,18/07/2019 17:52
74442,3465,180796,18/07/2019 17:59,18/07/2019 17:59
74443,5,178132,18/07/2019 18:02,18/07/2019 18:02
74446,2400,166236,18/07/2019 18:03,18/07/2019 18:03
74448,3480,181709,18/07/2019 18:08,18/07/2019 18:08
74449,2360,178479,18/07/2019 18:16,18/07/2019 18:16
74450,501,174428,18/07/2019 18:18,18/07/2019 18:18
74451,2310,171961,18/07/2019 18:21,18/07/2019 18:21
74452,3600,162749,18/07/2019 18:22,18/07/2019 18:22
74454,1130,185647,18/07/2019 18:26,18/07/2019 18:26
74455,2260,188318,18/07/2019 18:27,18/07/2019 18:27
74457,1130,185845,18/07/2019 18:29,18/07/2019 18:29
74459,5,155469,18/07/2019 18:32,18/07/2019 18:40
74460,1130,185269,18/07/2019 18:32,18/07/2019 18:32
74461,3600,164892,18/07/2019 18:32,18/07/2019 18:33
74462,2260,185294,18/07/2019 18:48,18/07/2019 18:48
74463,1030,190469,18/07/2019 18:50,18/07/2019 18:50
74464,1130,191352,18/07/2019 18:51,18/07/2019 18:51
74465,1130,185100,18/07/2019 18:53,18/07/2019 18:53
74467,90,176590,18/07/2019 18:54,18/07/2019 18:54
74468,673,174428,18/07/2019 18:57,18/07/2019 18:57
74469,1130,191365,18/07/2019 18:58,18/07/2019 18:58
74470,1150,161000,18/07/2019 18:58,18/07/2019 18:58
74471,5,161000,18/07/2019 18:59,18/07/2019 18:59
74474,1020,191372,18/07/2019 19:03,18/07/2019 19:03
74475,10,186485,18/07/2019 19:03,18/07/2019 19:04
74476,1130,188836,18/07/2019 19:03,18/07/2019 19:04
74479,5400,162822,18/07/2019 19:10,18/07/2019 19:10
74481,1225,116481,18/07/2019 19:17,18/07/2019 19:18
74484,200,178915,18/07/2019 19:20,18/07/2019 19:20
74486,180,191372,18/07/2019 19:27,18/07/2019 19:27
74489,3390,185622,18/07/2019 19:28,18/07/2019 19:28
74490,1320,178890,18/07/2019 19:31,18/07/2019 19:31
74491,3600,163662,18/07/2019 19:31,18/07/2019 19:31
74493,1000,178890,18/07/2019 19:33,18/07/2019 19:33
74494,3600,163313,18/07/2019 19:34,18/07/2019 19:34
74495,500,177792,18/07/2019 19:35,18/07/2019 19:36
74497,1130,191382,18/07/2019 19:42,18/07/2019 19:43
74498,2450,114452,18/07/2019 19:47,18/07/2019 19:47
74499,1200,178014,18/07/2019 19:47,18/07/2019 19:47
74500,3600,162517,18/07/2019 19:53,18/07/2019 19:54
74501,900,167403,18/07/2019 19:58,18/07/2019 19:58
74502,3600,167773,18/07/2019 19:58,18/07/2019 19:58
74503,1180,172639,18/07/2019 20:06,18/07/2019 20:06
74504,1155,169125,18/07/2019 20:07,18/07/2019 20:07
74505,1130,187796,18/07/2019 20:07,18/07/2019 20:08
74506,2320,177652,18/07/2019 20:10,18/07/2019 20:10
74508,3480,182452,18/07/2019 20:10,18/07/2019 20:10
74509,1180,171622,18/07/2019 20:11,18/07/2019 20:11
74510,1205,157112,18/07/2019 20:11,18/07/2019 20:11
74511,1103,188370,18/07/2019 20:14,18/07/2019 20:14
74513,1200,163340,18/07/2019 20:19,18/07/2019 20:21
74516,1695,185030,18/07/2019 20:24,18/07/2019 20:24
74517,1180,183815,18/07/2019 20:24,18/07/2019 20:24
74518,3063,138822,18/07/2019 20:24,18/07/2019 20:24
74519,904,169518,18/07/2019 20:27,18/07/2019 20:27
74520,1130,185512,18/07/2019 20:27,18/07/2019 20:28
74521,1200,164009,18/07/2019 20:29,18/07/2019 20:29
74523,2825,184909,18/07/2019 20:29,18/07/2019 20:30
74524,2260,184685,18/07/2019 20:30,18/07/2019 20:31
74525,1160,178288,18/07/2019 20:31,18/07/2019 20:31
74526,1130,186842,18/07/2019 20:31,18/07/2019 20:32
74528,4800,163353,18/07/2019 20:36,18/07/2019 20:36
74529,4800,180961,18/07/2019 20:37,18/07/2019 20:40
74530,1180,180011,18/07/2019 20:37,18/07/2019 20:38
74531,650,164452,18/07/2019 20:38,18/07/2019 20:38
74534,3666,145290,18/07/2019 20:42,18/07/2019 20:43
74536,1130,186290,18/07/2019 20:47,18/07/2019 20:47
74537,3600,184328,18/07/2019 20:50,18/07/2019 20:51
74539,6000,173351,18/07/2019 20:55,18/07/2019 20:55
74540,2360,183511,18/07/2019 20:57,18/07/2019 20:57
74541,1,13835,18/07/2019 21:04,18/07/2019 21:04
74542,1130,190824,18/07/2019 21:05,18/07/2019 21:05
74544,1500,164434,18/07/2019 21:05,18/07/2019 21:05
74547,1000,169518,18/07/2019 21:06,18/07/2019 21:07
74548,1180,175089,18/07/2019 21:07,18/07/2019 21:07
74549,1500,178199,18/07/2019 21:08,18/07/2019 21:08
74550,5900,173732,18/07/2019 21:08,18/07/2019 21:08
74551,700,158016,18/07/2019 21:17,18/07/2019 21:17
74552,7,163368,18/07/2019 21:18,18/07/2019 21:18
74553,1130,189714,18/07/2019 21:19,18/07/2019 21:19
74554,19,191269,18/07/2019 21:20,18/07/2019 21:20
74555,1155,184207,18/07/2019 21:21,18/07/2019 21:21
74558,160,188402,18/07/2019 21:24,18/07/2019 21:24
74559,1070,173125,18/07/2019 21:25,18/07/2019 21:25
74562,100,120527,18/07/2019 21:25,18/07/2019 21:25
74564,700,185958,18/07/2019 21:26,18/07/2019 21:26
74565,3500,164110,18/07/2019 21:26,18/07/2019 21:27
74567,60,185958,18/07/2019 21:27,18/07/2019 21:28
74568,12,185958,18/07/2019 21:28,18/07/2019 21:28
74570,1130,185106,18/07/2019 21:29,18/07/2019 21:29
74572,1130,185980,18/07/2019 21:31,18/07/2019 21:31
74574,200,180344,18/07/2019 21:34,18/07/2019 21:34
74576,1130,186247,18/07/2019 21:34,18/07/2019 21:35
74578,2400,188390,18/07/2019 21:35,18/07/2019 21:35
74579,98,180344,18/07/2019 21:35,18/07/2019 21:35
74581,1,180344,18/07/2019 21:36,18/07/2019 21:36
74582,2825,185639,18/07/2019 21:36,18/07/2019 21:37
74588,3480,177989,18/07/2019 21:50,18/07/2019 21:50
74590,1200,175493,18/07/2019 21:54,18/07/2019 21:55
74595,5650,185486,18/07/2019 22:06,18/07/2019 22:06
74596,1130,189555,18/07/2019 22:10,18/07/2019 22:10
74597,1200,162735,18/07/2019 22:14,18/07/2019 22:14
74598,86,169518,18/07/2019 22:19,18/07/2019 22:19
74599,1800,163418,18/07/2019 22:20,18/07/2019 22:20
74600,2900,178227,18/07/2019 22:26,18/07/2019 22:26
74601,1695,185506,18/07/2019 22:26,18/07/2019 22:27
74604,1200,162882,18/07/2019 22:33,18/07/2019 22:33
74605,1695,185172,18/07/2019 22:38,18/07/2019 22:38
74607,1740,180267,18/07/2019 22:46,18/07/2019 22:46
74608,1740,187100,18/07/2019 22:51,18/07/2019 22:53
74612,1739,179314,18/07/2019 23:01,18/07/2019 23:01
74613,1800,172698,18/07/2019 23:03,18/07/2019 23:03
74615,1000,187946,18/07/2019 23:06,18/07/2019 23:06
74617,1155,181417,18/07/2019 23:10,18/07/2019 23:10
74618,1200,164879,18/07/2019 23:13,18/07/2019 23:14
74619,1130,186057,18/07/2019 23:15,18/07/2019 23:18
74621,2887,184406,18/07/2019 23:23,18/07/2019 23:23
74622,1,184406,18/07/2019 23:24,18/07/2019 23:24
74625,2320,183273,18/07/2019 23:31,18/07/2019 23:31
74626,200,184054,18/07/2019 23:36,18/07/2019 23:36
74627,23,164110,19/07/2019 0:08,19/07/2019 0:08
74628,200,188212,19/07/2019 0:18,19/07/2019 0:27
74629,2310,185134,19/07/2019 0:25,19/07/2019 0:25
74630,1180,187146,19/07/2019 0:26,19/07/2019 0:26
74631,1155,181005,19/07/2019 0:34,19/07/2019 0:35
74634,1000,150727,19/07/2019 0:43,19/07/2019 0:43
74635,1,150727,19/07/2019 0:44,19/07/2019 0:44
74636,2310,160862,19/07/2019 0:55,19/07/2019 0:55
74637,328,166588,19/07/2019 1:05,19/07/2019 1:05
74638,1000,183934,19/07/2019 1:30,19/07/2019 1:31
74639,1130,190180,19/07/2019 1:43,19/07/2019 1:43
74640,500,182257,19/07/2019 2:07,19/07/2019 2:07
74642,1200,178151,19/07/2019 2:13,19/07/2019 2:13
74645,500,183934,19/07/2019 3:10,19/07/2019 3:10
74647,900,166104,19/07/2019 3:35,19/07/2019 3:35
74648,1604,158911,19/07/2019 4:15,19/07/2019 4:16
74649,0,158911,19/07/2019 4:16,19/07/2019 4:16
74652,1130,187423,19/07/2019 4:53,19/07/2019 4:53
74656,20,159250,19/07/2019 5:55,19/07/2019 5:55
74657,1150,177691,19/07/2019 5:56,19/07/2019 5:56
74661,1130,186790,19/07/2019 6:58,19/07/2019 6:58
74662,2000,191501,19/07/2019 7:09,19/07/2019 7:10
74663,10,173649,19/07/2019 7:32,19/07/2019 7:32
74667,1200,168584,19/07/2019 8:11,19/07/2019 8:12
74668,1130,186600,19/07/2019 8:13,19/07/2019 8:13
74669,1,189676,19/07/2019 8:19,19/07/2019 8:20
74671,1800,163955,19/07/2019 8:24,19/07/2019 8:34
74672,600,146417,19/07/2019 8:27,19/07/2019 8:27
74673,2260,185846,19/07/2019 8:28,19/07/2019 8:29
74674,20,185208,19/07/2019 8:55,19/07/2019 8:55
74675,70,185208,19/07/2019 8:56,19/07/2019 8:56
74676,2400,165951,19/07/2019 8:57,19/07/2019 8:58
74678,1200,168258,19/07/2019 9:01,19/07/2019 9:01
74680,2310,185505,19/07/2019 9:02,19/07/2019 9:02
74681,50,168258,19/07/2019 9:03,19/07/2019 9:03
74684,5,144832,19/07/2019 9:08,19/07/2019 9:08
74686,70,144832,19/07/2019 9:11,19/07/2019 9:11
74687,60,163291,19/07/2019 9:14,19/07/2019 9:14
74688,30,163291,19/07/2019 9:15,19/07/2019 9:15
74689,2,163291,19/07/2019 9:16,19/07/2019 9:16
74690,3600,165614,19/07/2019 9:20,19/07/2019 9:20
74692,1200,164058,19/07/2019 9:30,19/07/2019 9:30
74693,980,183297,19/07/2019 9:30,19/07/2019 9:30
74695,5992,164136,19/07/2019 9:37,19/07/2019 9:37
74697,2000,166823,19/07/2019 9:40,19/07/2019 9:40
74703,800,168165,19/07/2019 9:48,19/07/2019 9:49
74705,1,163291,19/07/2019 9:53,19/07/2019 9:54
74711,630,187093,19/07/2019 10:17,19/07/2019 10:17
74712,77,164110,19/07/2019 10:18,19/07/2019 10:18
74713,1225,162889,19/07/2019 10:20,19/07/2019 10:20
74715,2400,171410,19/07/2019 10:27,19/07/2019 10:27
74719,1200,164678,19/07/2019 10:36,19/07/2019 11:39
74721,1200,187979,19/07/2019 10:37,19/07/2019 10:37
74722,1,183704,19/07/2019 10:37,19/07/2019 10:37
74723,1800,173156,19/07/2019 10:38,19/07/2019 10:38
74727,1200,164761,19/07/2019 10:42,19/07/2019 10:42
74728,1180,183748,19/07/2019 10:43,19/07/2019 10:43
74729,2825,191798,19/07/2019 10:46,19/07/2019 10:46
74730,3675,153226,19/07/2019 10:52,19/07/2019 10:52
74731,3465,177848,19/07/2019 10:54,19/07/2019 10:54
74734,1060,187308,19/07/2019 10:58,19/07/2019 10:59
74735,45,182279,19/07/2019 10:59,19/07/2019 10:59
74737,1090,186405,19/07/2019 11:04,19/07/2019 11:04
74738,70,188834,19/07/2019 11:07,19/07/2019 11:07
74739,2260,185783,19/07/2019 11:08,19/07/2019 11:08
74741,1200,176921,19/07/2019 11:15,19/07/2019 11:15
74742,1800,186424,19/07/2019 11:19,19/07/2019 11:19
74744,2400,182280,19/07/2019 11:22,19/07/2019 11:22
74747,60,180462,19/07/2019 11:24,19/07/2019 11:24
74750,2450,154548,19/07/2019 11:26,19/07/2019 11:29
74751,100,179424,19/07/2019 11:29,19/07/2019 11:29
74752,1500,174884,19/07/2019 11:30,19/07/2019 11:30
74753,3600,188239,19/07/2019 11:31,19/07/2019 11:31
74754,50,180462,19/07/2019 11:35,19/07/2019 11:35
74756,19,180462,19/07/2019 11:37,19/07/2019 11:37
74757,2400,163983,19/07/2019 11:37,19/07/2019 11:37
74759,3390,191859,19/07/2019 11:40,19/07/2019 11:40
74760,1130,186613,19/07/2019 11:47,19/07/2019 11:47
74761,3600,189110,19/07/2019 11:56,19/07/2019 11:56
74765,1200,166214,19/07/2019 12:11,19/07/2019 12:11
74766,1200,165087,19/07/2019 12:16,19/07/2019 12:16
74767,6000,165500,19/07/2019 12:21,19/07/2019 12:21
74770,1200,169858,19/07/2019 12:31,19/07/2019 12:31
74771,500,179213,19/07/2019 12:33,19/07/2019 12:33
74773,1180,187119,19/07/2019 12:37,19/07/2019 12:37
74775,1155,157860,19/07/2019 12:38,19/07/2019 12:38
74776,3,179213,19/07/2019 12:38,19/07/2019 16:06
74778,260,189885,19/07/2019 12:41,19/07/2019 12:42
74779,20,189885,19/07/2019 12:42,19/07/2019 12:42
74780,2,186337,19/07/2019 12:44,19/07/2019 12:44
74781,1,186337,19/07/2019 12:44,19/07/2019 12:44
74782,1040,186075,19/07/2019 12:47,19/07/2019 12:47
74783,3,190128,19/07/2019 12:48,19/07/2019 12:48
74784,24,190084,19/07/2019 12:54,19/07/2019 12:54
74785,1180,177258,19/07/2019 12:59,19/07/2019 13:00
74786,1130,190977,19/07/2019 13:05,19/07/2019 13:05
74788,175,162603,19/07/2019 13:06,19/07/2019 13:06
74789,0,162603,19/07/2019 13:07,19/07/2019 13:07
74791,200,164212,19/07/2019 13:23,19/07/2019 13:23
74792,200,164212,19/07/2019 13:24,19/07/2019 13:24
74793,2400,185539,19/07/2019 13:30,19/07/2019 13:30
74794,2400,168577,19/07/2019 13:31,19/07/2019 13:31
74795,460,186006,19/07/2019 13:33,19/07/2019 13:33
74796,10,187270,19/07/2019 13:35,19/07/2019 13:35
74797,60,191012,19/07/2019 13:40,19/07/2019 13:40
74800,1200,174011,19/07/2019 13:54,19/07/2019 13:54
74802,1130,191920,19/07/2019 13:55,19/07/2019 13:56
